filename,id,date,host,short_title,title,date_short
doc_641825.txt,1357,2017-03-07,wonkette.com,pssst wanna read som,pssst wanna read something really racist,2017-03
doc_248436.txt,1358,2017-04-18,www.thisismoney.co.uk,How Hillary groveled,How Hillary groveled Obama night defeat.html,2017-04
doc_322604.txt,1359,2017-03-15,independent.co.uk,article 50 british e,article 50 british economy single market cliff edge brexit three brexiteers a7629311.html,2017-03
doc_357517.txt,1360,2017-03-16,www.express.co.uk,Theresa May Margaret,Theresa May Margaret Thatcher comparison upsets Scots Sir Menzies Campbell Lib Dem,2017-03
doc_218989.txt,1361,2017-03-29,www.mysanantonio.com,Your Turn March 27 1,Your Turn March 27 11026400.php,2017-03
doc_61893.txt,1362,2017-03-18,www.independent.co.uk,theresa may brexit s,theresa may brexit strategy abandon eu deal nick clegg liberal democrat leader european union a7633586.html,2017-03
doc_708777.txt,1363,2017-03-13,www.express.co.uk,nicola sturgeon spee,nicola sturgeon speech brexit scottish referendum article 50 theresa may,2017-03
doc_618600.txt,1364,2017-04-03,www.express.co.uk.,snp delusional spain,snp delusional spain grant scotland eu status gibraltar willie rennie britain brexit,2017-04
doc_797183.txt,1365,2017-02-20,www.washingtonpost.com,a0cf726a f5ed 11e6 8,a0cf726a f5ed 11e6 8d72 263470bf0401_story.html,2017-02
doc_576168.txt,1366,2017-03-17,royalcentral.co.uk,paris trip postponed,paris trip postponed will the duke and duchess of cambridge push back their visit to the french capital 78510,2017-03
doc_470677.txt,1367,2017-03-08,www.express.co.uk,European Union Bruss,European Union Brussels CUT funds migrant quotas,2017-03
doc_19784.txt,1368,2017-02-28,www.buzzfeed.com,brexit donor previou,brexit donor previously founded company with man connected t,2017-02
doc_686929.txt,1369,2017-08-02,www.express.co.uk,Brexit Michael Gove ,Brexit Michael Gove EU fishermen UK waters Defra Mike Hookem,2017-08
doc_206762.txt,1370,2017-03-06,uk.weather.yahoo.com,brexit uk public ove,brexit uk public overwhelmingly oppose 210500996.html,2017-03
doc_536629.txt,1371,2017-03-09,www.express.co.uk.,Brexit news Donald T,Brexit news Donald Tusk EU member states burning bridges Brussels,2017-03
doc_512487.txt,1372,2017-07-11,www.telegraph.co.uk,,,2017-07
doc_448098.txt,1373,2017-07-23,www.theguardian.com,vince cable lib dems,vince cable lib dems second referendum brexit,2017-07
doc_351037.txt,1374,2017-03-16,www.express.co.uk.,michael gove critici,michael gove criticises remain voters criticise brexit supporters eu britain numbskulls,2017-03
doc_374274.txt,1375,2017-08-04,www.independent.co.uk,uk brexit chaos eu d,uk brexit chaos eu diplomats talks too chaotic to be true bluff cunning plan theresa may government a7876366.html,2017-08
doc_449035.txt,1376,2017-07-23,www.dailymail.co.uk,Fox Transition EU en,Fox Transition EU end election.html,2017-07
doc_570999.txt,1377,2017-03-17,www.cityam.com,moving clearing lond,moving clearing london europe no piece cake,2017-03
doc_377464.txt,1378,2017-05-18,,Remainers tell BBC N,Remainers tell BBC Nick Robinson they're against second Brexit vote | UK | News | Express.co.uk,2017-05
doc_3233.txt,1379,2017-06-04,independent.co.uk,general election pol,general election poll latest jeremy corbyn london labour prime minister theresa may conservatives a7766941.html,2017-06
doc_358804.txt,1380,2017-03-16,independent.co.uk,snp would call off i,snp would call off independence referendum if theresa may let scotland stay in the european single a7630426.html,2017-03
doc_226756.txt,1381,2017-04-09,www.express.co.uk.,Gibraltar brexit bri,Gibraltar brexit britain spain westminster MP,2017-04
doc_40691.txt,1382,2017-03-31,deadspin.com,premier league owner,premier league owners ask for post brexit protection fo 1793880057,2017-03
doc_308688.txt,1383,2017-03-15,www.express.co.uk,European Union worke,European Union workers Brexit immigration jobs economy sectors industry,2017-03
doc_304776.txt,1384,2017-03-15,www.theatlantic.com,,,2017-03
doc_359239.txt,1385,2017-03-16,www.frontpagemag.com,geert wilders and re,geert wilders and real story election daniel greenfield,2017-03
doc_103962.txt,1386,2017-02-23,www.zerohedge.com,guess which country ,guess which country man behind californias secession movement,2017-02
doc_222226.txt,1387,2017-03-29,metro.co.uk,,,2017-03
doc_146095.txt,1388,2017-03-11,uk.weather.yahoo.com,jean claude juncker ,jean claude juncker hopes britain enter boat 135400958.html,2017-03
doc_707897.txt,1389,2017-03-13,uk.weather.yahoo.com,labours jeremy corby,labours jeremy corbyn leads pro 073854557.html,2017-03
doc_577191.txt,1390,2017-03-17,dailymail.co.uk,The powerful passpor,The powerful passports world 2017 revealed.html,2017-03
doc_177121.txt,1391,2017-03-30,metro.co.uk,,,2017-03
doc_439779.txt,1392,2017-05-15,,Sir Vince Cable blam,Sir Vince Cable blames 'Brexit squeeze' for declining wages in Britain | UK | News | Express.co.uk,2017-05
doc_36936.txt,1393,2017-03-31,metro.co.uk,,,2017-03
doc_655102.txt,1394,2017-03-10,uk.weather.yahoo.com,what happens after b,what happens after brexit to eu citizens 103052931.html,2017-03
doc_216628.txt,1395,2017-03-29,www.independent.com.mt,We don t want citize,We don t want citizens to be pawns in Brexit negotiations PM Muscat after meeting Spanish PM 6736172276,2017-03
doc_705962.txt,1396,2017-03-13,dwpexamination.wordpress.com,,,2017-03
doc_753019.txt,1397,2017-07-20,www.independent.co.uk,brexit eu trade deal,brexit eu trade deal workers rights tax haven michel barnier environmental legislation a7851761.html,2017-07
doc_151073.txt,1398,2017-03-11,www.express.co.uk.,European Union EU le,European Union EU leaders Pope Francis Rome Summit,2017-03
doc_772034.txt,1399,2017-06-05,wonkette.com,minneapolis chicago ,minneapolis chicago and detroit clear your entire schedule right now for wonkette purposes,2017-06
doc_591533.txt,1400,2017-02-24,uk.weather.yahoo.com,labour expected look,labour expected look constitutional reforms 135307450.html,2017-02
doc_275344.txt,1401,2017-04-02,uk.weather.yahoo.com,met police look alle,met police look allegations saudi 213004288.html,2017-04
doc_482954.txt,1402,2017-06-28,www.express.co.uk.,boris johnson theres,boris johnson theresa may tory leader lord tebbit ruth davidson prime minister hammond,2017-06
doc_274169.txt,1403,2017-04-02,uk.weather.yahoo.com,renault talisman car,renault talisman car french wont 173237538.html,2017-04
doc_728904.txt,1404,2017-07-27,www.express.co.uk,EU negotiator claims,EU negotiator claims Britain precious few allies left EU Barnier David Davis latest news,2017-07
doc_569870.txt,1405,2017-03-17,www.msn.com:80,ar BBybDTl,ar BBybDTl,2017-03
doc_354061.txt,1406,2017-03-16,www.express.co.uk.,FTSE 100 RECORD high,FTSE 100 RECORD high index since Brexit vote higher,2017-03
doc_442885.txt,1407,2017-07-05,www.express.co.uk,brexit britain econo,brexit britain economy eurozone european union france germany devolution county councils,2017-07
doc_273912.txt,1408,2017-04-02,www.express.co.uk,brexit boris johnson,brexit boris johnson european union article 50 security terror trade theresa may,2017-04
doc_429054.txt,1409,2017-04-10,www.express.co.uk,Angela Merkel Europe,Angela Merkel European Union interests ahead of German carmakers BMW VW Brexit Article 50,2017-04
doc_315607.txt,1410,2017-03-15,www.express.co.uk,Nicola Sturgeon not ,Nicola Sturgeon not acting Scotland interests independence referendum,2017-03
doc_341915.txt,1411,2017-03-12,www.express.co.uk,Brexit news Article ,Brexit news Article 50 triggered Theresa May Enda Kenny European Union EU,2017-03
doc_230917.txt,1412,2017-06-02,thehill.com,335887 nigel farage ,335887 nigel farage person of interest in fbi probe report,2017-06
doc_772650.txt,1413,2017-04-04,uk.weather.yahoo.com,spain tells britain ,spain tells britain calm down 123523342.html,2017-04
doc_721900.txt,1414,2017-03-22,www.express.co.uk.,Nicola Sturgeon Ruth,Nicola Sturgeon Ruth Davidson mocked SNP second independence referendum debate,2017-03
doc_670143.txt,1415,2017-03-10,www.opendemocracy.net,,,2017-03
doc_222152.txt,1416,2017-03-29,www.independent.co.uk,article 50 letter re,article 50 letter read full brexit theresa may takes uk out of eu statement a7655566.html,2017-03
doc_65037.txt,1417,2017-03-18,www.express.co.uk,Brexit news Irish le,Brexit news Irish leader Enda Kenny outline demands EU Jean Claude Juncker,2017-03
doc_694410.txt,1418,2017-03-02,sports.yahoo.com,may set lords defeat,may set lords defeat europeans post brexit rights 000633761.html,2017-03
doc_701403.txt,1419,2017-03-02,www.express.co.uk,French Presidential ,French Presidential candidate Emmanuel Macron Theresa May Brexit France Britain EU,2017-03
doc_618395.txt,1420,2017-04-03,www.independent.co.uk,spain gibraltar brex,spain gibraltar brexit article 50 eu british empire colonisation a7662661.html,2017-04
doc_391251.txt,1421,2017-04-11,www.express.co.uk.,eu blue card british,eu blue card british workers employment brexit claims think tank,2017-04
doc_409943.txt,1422,2017-04-17,www.express.co.uk,EU rebellion Bloc me,EU rebellion Bloc members alliance Brussels secure post Brexit trade deal,2017-04
doc_785777.txt,1423,2017-02-20,dailyreckoning.com,,,2017-02
doc_349493.txt,1424,2017-03-16,www.timesofisrael.com,,,2017-03
doc_803798.txt,1425,2017-07-30,metro.co.uk,,,2017-07
doc_331274.txt,1426,2017-04-23,www.yahoo.com,putin erdogan drifti,putin erdogan drifting away west 160000310.html,2017-04
doc_278747.txt,1427,2017-06-26,www.express.co.uk.,Mark Rutte threatens,Mark Rutte threatens a HIGH PRICE for Brexit if UK quits EU,2017-06
doc_169029.txt,1428,2017-04-25,,This is what Keir St,This is what Keir Starmer should have said when questioned about Labour's position on Brexit | The Independent,2017-04
doc_323515.txt,1429,2017-03-15,msn.com,ar AAon8LC,ar AAon8LC,2017-03
doc_650222.txt,1430,2017-03-07,www.macleans.ca,,,2017-03
doc_417517.txt,1431,2017-03-24,uk.weather.yahoo.com,government strugglin,government struggling recruit hundreds staff 085515694.html,2017-03
doc_634344.txt,1432,2017-07-03,us.yahoo.com,may could walk brexi,may could walk brexit talks over exit bill 233329463.html,2017-07
doc_448979.txt,1433,2017-07-23,www.telegraph.co.uk,,,2017-07
doc_834314.txt,1434,2017-07-17,www.breitbart.com,,,2017-07
doc_640488.txt,1435,2017-05-22,,Brexit news   Frans ,Brexit news   Frans Timmermans says EU referendum and Trump victory 'scary' | Politics | News | Express.co.uk,2017-05
doc_840671.txt,1436,2017-06-03,us.yahoo.com,putin visit tillerso,putin visit tillerson snubbed top 172121803.html,2017-06
doc_81223.txt,1437,2017-03-21,www.gizmodo.co.uk,,,2017-03
doc_833951.txt,1438,2017-07-17,www.theguardian.com,brexit disaster ther,brexit disaster theresa may gus o donnell civil service,2017-07
doc_782292.txt,1439,2017-04-04,www.express.co.uk.,Brexit Radio host sh,Brexit Radio host shreds Labour committee member negative comments,2017-04
doc_343067.txt,1440,2017-03-12,www.express.co.uk,brexit vote david ca,brexit vote david cameron pleaded world leader keep quiet tony abbott australian pm,2017-03
doc_704763.txt,1441,2017-07-19,www.dailymail.co.uk,UK EU waiting paying,UK EU waiting paying divorce bill.html,2017-07
doc_829919.txt,1442,2017-05-13,,Brexit news   shock ,Brexit news   shock charts reveal Britain's biggest EU enemies in negotiations | Politics | News | Express.co.uk,2017-05
doc_592719.txt,1443,2017-02-24,uk.weather.yahoo.com,brexit bill theresa ,brexit bill theresa may warns 100508091.html,2017-02
doc_273125.txt,1444,2017-04-02,www.msn.com:80,ar BBz9XMr,ar BBz9XMr,2017-04
doc_466943.txt,1445,2017-03-08,personalliberty.com,,,2017-03
doc_268436.txt,1446,2017-06-30,dailymail.co.uk,Labour s Brexit sham,Labour s Brexit shambles deepens.html,2017-06
doc_143346.txt,1447,2017-05-31,a.msn.com,BBBGF0t,BBBGF0t,2017-05
doc_127021.txt,1448,2017-04-12,a.msn.com,BBzFGw5,BBzFGw5,2017-04
doc_180376.txt,1449,2017-03-30,www.express.co.uk,Brexit news MEPs EU ,Brexit news MEPs EU member states revoking Article 50 Britain UK,2017-03
doc_493303.txt,1450,2017-05-16,,Brexit bill CAN be r,Brexit bill CAN be reduced claims top MEP as Commission says UK CANNOT cash in EU assets | World | News | Express.co.uk,2017-05
doc_741277.txt,1451,2017-04-05,uk.weather.yahoo.com,reker ahmed asylum s,reker ahmed asylum seeker attackers 100400871.html,2017-04
doc_199094.txt,1452,2017-03-06,www.buzzfeed.com,pictures that will m,pictures that will make all british people say me,2017-03
doc_312153.txt,1453,2017-03-15,www.express.co.uk,Nicola Sturgeon push,Nicola Sturgeon pushed Scottish independence referendum cannot win,2017-03
doc_220435.txt,1454,2017-03-29,www.express.co.uk.,Theresa May Brexit f,Theresa May Brexit fight battle EU deal Britain,2017-03
doc_792916.txt,1455,2017-02-20,www.resilience.org,,,2017-02
doc_772719.txt,1456,2017-04-04,uk.weather.yahoo.com,deloitte just one 5 ,deloitte just one 5 uk 055800835.html,2017-04
doc_321398.txt,1457,2017-03-15,uk.weather.yahoo.com,no deal brexit govt ,no deal brexit govt is bluffing with cards 123258985.html,2017-03
doc_585985.txt,1458,2017-02-24,www.express.co.uk.,European Union Merke,European Union Merkel Tajani unity trade CETA divisions,2017-02
doc_250765.txt,1459,2017-06-10,latimes.com,la fg british vote r,la fg british vote result explained 20170609 htmlstory.html,2017-06
doc_506716.txt,1460,2017-03-23,www.washingtonpost.com,,,2017-03
doc_723590.txt,1461,2017-03-22,www.express.co.uk,Wetherspoons boss Br,Wetherspoons boss Britain thrive post Brexit without EU trade deal,2017-03
doc_262582.txt,1462,2017-02-27,www.independent.co.uk,labour corbyn copela,labour corbyn copeland defeat shami chakrabarti storm doris media disunity a7600101.html,2017-02
doc_724286.txt,1463,2017-03-22,www.express.co.uk.,Article 50 EU Brexit,Article 50 EU Brexit Theresa May EU council,2017-03
doc_462704.txt,1464,2017-03-08,uk.weather.yahoo.com,lord heseltine sacke,lord heseltine sacked government adviser brexit rebellion 225200531.html,2017-03
doc_489206.txt,1465,2017-07-25,www.dailymail.co.uk,Johnson DENIES fuell,Johnson DENIES fuelling Cabinet infighting.html,2017-07
doc_54581.txt,1466,2017-08-06,www.dailymail.co.uk,Lib Dem leader Vince,Lib Dem leader Vince Cable blasts hardliners.html,2017-08
doc_310731.txt,1467,2017-03-15,msn.com,ar AAohqRq,ar AAohqRq,2017-03
doc_671109.txt,1468,2017-03-10,www.express.co.uk.,Brexit news Luxembou,Brexit news Luxembourg PM May Global Britain Article 50 revoked,2017-03
doc_636227.txt,1469,2017-08-07,www.express.co.uk,brexit news uk lates,brexit news uk latest european union bill tory mp,2017-08
doc_192717.txt,1470,2017-05-29,www.thisismoney.co.uk,Britain no longer re,Britain no longer reliable partner following Brexit.html,2017-05
doc_235550.txt,1471,2017-06-02,www.dailykos.com, Labour on the rise , Labour on the rise as Theresa May stumbles in the United Kingdom s parliamentary election,2017-06
doc_212449.txt,1472,2017-03-29,www.timesunion.com,10 Things to Know fo,10 Things to Know for Wednesday 11034716.php,2017-03
doc_654031.txt,1473,2017-03-07,www.theguardian.com,theresa may paves wa,theresa may paves way for new generation of grammar schools,2017-03
doc_751380.txt,1474,2017-07-20,www.dailymail.co.uk,Boris flees JAPAN wa,Boris flees JAPAN warns warring ministers.html,2017-07
doc_426183.txt,1475,2017-07-12,www.telegraph.co.uk,,,2017-07
doc_820561.txt,1476,2017-02-21,www.breitbart.com,,,2017-02
doc_82724.txt,1477,2017-03-21,www.express.co.uk.,Treaty of Rome 60th ,Treaty of Rome 60th anniversary EU Westminster MPs debate SNP Stephen Gethins,2017-03
doc_262629.txt,1478,2017-02-27,www.independent.co.uk,scottish snp governm,scottish snp government second indepedence referendum union uk britain a7596881.html,2017-02
doc_544011.txt,1479,2017-04-14,www.express.co.uk.,Sadiq Khan Theresa M,Sadiq Khan Theresa May EU nationals remain UK Brexit,2017-04
doc_122832.txt,1480,2017-05-30,independent.co.uk,donald trump angela ,donald trump angela merkel respond germany very bad us twitter nato g7 leaders visit a7762841.html,2017-05
doc_688757.txt,1481,2017-03-02,uk.weather.yahoo.com,women bigger fish fr,women bigger fish fry philip 171800203.html,2017-03
doc_778221.txt,1482,2017-04-04,sandiegouniontribune.com,sd brexit leader nig,sd brexit leader nigel farage california 20170329 htmlstory.html,2017-04
doc_749474.txt,1483,2017-04-05,www.express.co.uk,britain needs border,britain needs border controls back as soon as possible,2017-04
doc_105083.txt,1484,2017-02-23,www.gizmodo.co.uk,,,2017-02
doc_465520.txt,1485,2017-03-08,www.libertyheadlines.com,,,2017-03
doc_743996.txt,1486,2017-04-05,www.businessgreen.com,scotland and califor,scotland and california pledge closer ties on climate change and wind power,2017-04
doc_540975.txt,1487,2017-03-26,, Britain will no lon, Britain will no longer be a member of the EU. After twentyfour years,2017-03
doc_195610.txt,1488,2017-03-06,www.express.co.uk,poland donald tusk e,poland donald tusk eurosceptic government brussels president european council union,2017-03
doc_511577.txt,1489,2017-07-11,www.express.co.uk,spain royal king fel,spain royal king felipe state visit parliament queen brexit eu nationals gibraltar tension,2017-07
doc_683232.txt,1490,2017-03-28,ca.news.yahoo.com,got just time americ,got just time american british 130000269.html,2017-03
doc_86992.txt,1491,2017-05-01,, Theresa May deludin," Theresa May deluding herself on Brexit, says Juncker  ",2017-05
doc_521957.txt,1492,2017-04-24,www.express.co.uk.,brexit trade remaine,brexit trade remainer chris philip eu protectionist racket,2017-04
doc_765844.txt,1493,2017-07-18,www.telegraph.co.uk,,,2017-07
doc_145651.txt,1494,2017-03-11,www.msn.com,ar AAo5SuY,ar AAo5SuY,2017-03
doc_127989.txt,1495,2017-04-12,www.express.co.uk,foreign hackers eu r,foreign hackers eu referendum registration site brought down,2017-04
doc_207967.txt,1496,2017-03-06,www.libertyheadlines.com,,,2017-03
doc_259251.txt,1497,2017-02-27,www.express.co.uk,Brexit news EU Brita,Brexit news EU Britain pay spending commitments Brussels budget leaving,2017-02
doc_530802.txt,1498,2017-03-09,www.express.co.uk,Commonwealth Trade M,Commonwealth Trade Ministers Meeting historic talks London Brexit,2017-03
doc_192424.txt,1499,2017-05-29,www.express.co.uk,Amber Rudd UK stay E,Amber Rudd UK stay Europol access to EU security systems SIS european court justice,2017-05
doc_566603.txt,1500,2017-04-21,yahoo.com,french election mari,french election marine le pen rise populism 154331506.html,2017-04
doc_260651.txt,1501,2017-02-27,www.msn.com,ar AAntD6O,ar AAntD6O,2017-02
doc_221550.txt,1502,2017-03-29,www.express.co.uk,Theresa May Article ,Theresa May Article 50 Jean Claude Juncker Sadiq Khan Brexit EU UK,2017-03
doc_58638.txt,1503,2017-05-11,,LBC caller rips into,LBC caller rips into Theresa May over Brexit during Nick Ferrari phone in | UK | News | Express.co.uk,2017-05
doc_222281.txt,1504,2017-03-29,www.theguardian.com,theresa may rhetoric,theresa may rhetoric brexit authoritarian delusions,2017-03
doc_88271.txt,1505,2017-05-01,, the US Commerce Sec, the US Commerce Secretary,2017-05
doc_316027.txt,1506,2017-03-15,msn.com,ar AAolSsh,ar AAolSsh,2017-03
doc_212403.txt,1507,2017-03-29,www.uncut.co.uk,john lydon comes sup,john lydon comes support trump brexit nigel farage 99815,2017-03
doc_534720.txt,1508,2017-03-09,www.express.co.uk,Remainer Farron blam,Remainer Farron blames budget 2017 tax hikes on hard Brexit,2017-03
doc_749230.txt,1509,2017-04-05,uk.weather.yahoo.com,five things theresa ,five things theresa may seems to think are less important than an easter egg hunt 152200897.html,2017-04
doc_64117.txt,1510,2017-03-18,www.yahoo.com,european relief dutc,european relief dutch snub siren song far 115309272.html,2017-03
doc_752702.txt,1511,2017-07-20,www.theguardian.com,tony blair era over ,tony blair era over jeremy corbyn labour surge,2017-07
doc_760319.txt,1512,2017-03-05,www.express.co.uk,Jeremy Corbyn Labour,Jeremy Corbyn Labour party MPs rebel warnings heading disaster Copeland Smeeth Blenkinsop,2017-03
doc_120360.txt,1513,2017-05-30,www.express.co.uk,Scottish Labour Jere,Scottish Labour Jeremy Corbyn block independence referendum Brexit,2017-05
doc_52611.txt,1514,2017-04-06,www.washingtonpost.com,,,2017-04
doc_611359.txt,1515,2017-03-04,www.conservativewoman.co.uk,,,2017-03
doc_264765.txt,1516,2017-06-30,www.express.co.uk.,Nick Clegg attacks T,Nick Clegg attacks Theresa May Brexit team clueless chancers,2017-06
doc_634484.txt,1517,2017-07-03,www.theguardian.com,poll european eu rig,poll european eu rights brexit,2017-07
doc_456845.txt,1518,2017-03-08,uk.weather.yahoo.com,british museums amer,british museums american art show 102520763.html,2017-03
doc_336526.txt,1519,2017-04-15,www.express.co.uk,Brexit City figurehe,Brexit City figurehead banks backing Theresa May EU exit plan,2017-04
doc_538806.txt,1520,2017-07-15,www.dailymail.co.uk,EU return Britain co,EU return Britain control immigration.html,2017-07
doc_58140.txt,1521,2017-05-11,,SNP candidate Pete W,SNP candidate Pete Wishart brands Tory party 'Ukip with better suits' | UK | News | Express.co.uk,2017-05
doc_508046.txt,1522,2017-07-11,www.irishtimes.com,patience of mcguinne,patience of mcguinness a useful example for north s deadlocked parties 1.3149644,2017-07
doc_330568.txt,1523,2017-04-23,www.stockgumshoe.com,,,2017-04
doc_301407.txt,1524,2017-02-25,www.express.co.uk,british airways free,british airways free meals,2017-02
doc_133740.txt,1525,2017-04-07,sg.style.yahoo.com,france puts final na,france puts final nail coffin 150823120.html,2017-04
doc_150351.txt,1526,2017-03-11,uk.weather.yahoo.com,poll says support sc,poll says support scottish independence 105200238.html,2017-03
doc_94531.txt,1527,2017-02-23,www.express.co.uk.,Stoke on Trent by el,Stoke on Trent by election 2017 when results come in what time winner announced,2017-02
doc_49336.txt,1528,2017-04-06,latimes.com,la me todays headlin,la me todays headlines 20170406 story.html,2017-04
doc_178252.txt,1529,2017-03-30,www.express.co.uk,Sky News Unite for E,Sky News Unite for Europe Tim Farron,2017-03
doc_49463.txt,1530,2017-04-06,www.express.co.uk,Nigel Farage Brexit ,Nigel Farage Brexit debate Manfred Weber leaves Strasbourg fiery row,2017-04
doc_125649.txt,1531,2017-04-12,www.express.co.uk.,Supermarkets will ra,Supermarkets will raise food prices shoppers Brexit German discounters Aldi Lidl retail,2017-04
doc_331193.txt,1532,2017-04-23,ca.news.yahoo.com,europes populist wav,europes populist wave stalls macron storms french runoff 221654117.html,2017-04
doc_612696.txt,1533,2017-03-04,sports.yahoo.com,european parliament ,european parliament ends visa free 131026287.html,2017-03
doc_740557.txt,1534,2017-04-08,www.theguardian.com,brexit raises spectr,brexit raises spectre dearer guinness baileys,2017-04
doc_216892.txt,1535,2017-03-29,www.buzzfeed.com,its not even a decen,its not even a decent pun,2017-03
doc_328233.txt,1536,2017-07-06,www.independent.co.uk,brexit free movement,brexit free movement economy back to the start a7821266.html,2017-07
doc_517810.txt,1537,2017-04-24,a.msn.com,BBA7Bjv,BBA7Bjv,2017-04
doc_245824.txt,1538,2017-04-18,www.express.co.uk.,General Election 201,General Election 2017 Theresa May win will give her strong EU hand says ex Australian PM,2017-04
doc_347729.txt,1539,2017-05-09,,Emmanuel Macron is m,Emmanuel Macron is mistaken if he thinks he doesn't need the Anglo French alliancePremium Promo,2017-05
doc_107677.txt,1540,2017-02-23,www.zerohedge.com,david einhorn gets d,david einhorn gets divorce shorts sovereigns bullish gold,2017-02
doc_626651.txt,1541,2017-05-17,, like my own, like my own,2017-05
doc_358303.txt,1542,2017-03-16,www.independent.co.uk,brexit nicola sturge,brexit nicola sturgeon scotland indyref2 independence europe theresa may hypocrite a7629686.html,2017-03
doc_285639.txt,1543,2017-07-24,dlisted.com,,,2017-07
doc_143038.txt,1544,2017-05-31,metro.co.uk,,,2017-05
doc_122094.txt,1545,2017-05-30,sluggerotoole.com,,,2017-05
doc_97709.txt,1546,2017-02-23,www.buzzfeed.com,tony blair has accus,tony blair has accused the daily mail of utter hypocrisy ove,2017-02
doc_596101.txt,1547,2017-02-24,a.msn.com,AAnhfct,AAnhfct,2017-02
doc_211548.txt,1548,2017-03-29,www.independent.co.uk,brexit divorce bill ,brexit divorce bill david davis 50 billion nothing like zero wont pay minister a7653121.html,2017-03
doc_377939.txt,1549,2017-05-18,,Alex Salmond attacks,Alex Salmond attacks Theresa May on 'hard' Brexit path Tory manifesto | UK | News | Express.co.uk,2017-05
doc_317769.txt,1550,2017-03-15,www.express.co.uk.,SNP MP Angus MacNeil,SNP MP Angus MacNeil mocks Britain claiming the EU more important popular,2017-03
doc_417243.txt,1551,2017-03-24,a.msn.com,BByzr3R,BByzr3R,2017-03
doc_121252.txt,1552,2017-05-30,blog.whatscotlandthinks.org,,,2017-05
doc_289052.txt,1553,2017-07-13,www.express.co.uk,EU s stubbornness Br,EU s stubbornness Brexit half million children suffer Michel Barnier Anne Longfield,2017-07
doc_602110.txt,1554,2017-03-04,www.express.co.uk,theresa may media si,theresa may media silence journalist relations politics,2017-03
doc_780497.txt,1555,2017-04-04,www.express.co.uk,european parliament ,european parliament conservative and reformists ecr offer own Brexit plan,2017-04
doc_730918.txt,1556,2017-05-05,,UKIP election candid,UKIP election candidate VILIFIES Theresa May for 'false' Brexit plan | UK | News | Express.co.uk,2017-05
doc_782177.txt,1557,2017-04-04,www.express.co.uk.,Rushed skewed partis,Rushed skewed partisan Tory MP shreds Brexit report Hilary Benn,2017-04
doc_181577.txt,1558,2017-05-12,,Northern Ireland vot,Northern Ireland voter snubs unification saying he wants to stay in UK | UK | News | Express.co.uk,2017-05
doc_589158.txt,1559,2017-02-24,uk.weather.yahoo.com,labour sees off ukip,labour sees off ukip threat 021210570.html,2017-02
doc_455808.txt,1560,2017-06-27,www.express.co.uk,Brexit video Europea,Brexit video European Nationals Tory MP lashes Labour MP Heated row project fear sky news,2017-06
doc_318872.txt,1561,2017-03-15,www.express.co.uk.,Brexit Tim Farron Sc,Brexit Tim Farron Scottish referendum EU,2017-03
doc_290737.txt,1562,2017-07-28,www.theguardian.com,trump brexit end of ,trump brexit end of west,2017-07
doc_782873.txt,1563,2017-04-04,www.express.co.uk,Falklands hero Simon,Falklands hero Simon Weston backs Lord Howard Gibraltar remarks Brexit Spain EU,2017-04
doc_367830.txt,1564,2017-04-16,www.express.co.uk.,Theresa May represen,Theresa May represents Queen Sandhurst warning Army newest officers,2017-04
doc_177920.txt,1565,2017-03-30,www.independent.co.uk,brexit article 50 do,brexit article 50 donald tusk eu president we miss you already happy day brussels a7655966.html,2017-03
doc_263405.txt,1566,2017-02-27,www.express.co.uk.,Gerry Adams Sinn Fei,Gerry Adams Sinn Fein backs European Union Brexit UK penalties,2017-02
doc_315624.txt,1567,2017-03-15,www.express.co.uk.,Donald Trump Angela ,Donald Trump Angela Merkel trade talks Washington,2017-03
doc_362196.txt,1568,2017-07-07,www.irishtimes.com,northern ireland tri,northern ireland tribal politics triumphs again 1.3145460,2017-07
doc_662848.txt,1569,2017-03-10,www.macleans.ca,,,2017-03
doc_34155.txt,1570,2017-03-31,www.express.co.uk,Brexit EU UK trigger,Brexit EU UK trigger Article 50 world newspapers,2017-03
doc_279270.txt,1571,2017-06-26,thisismoney.co.uk,DUP hold secret talk,DUP hold secret talks Labour Lib Dems.html,2017-06
doc_815806.txt,1572,2017-02-21,msn.com,ar AAn8TZm,ar AAn8TZm,2017-02
doc_448949.txt,1573,2017-07-23,www.theguardian.com,rushing into trade d,rushing into trade deal with us would harm uk,2017-07
doc_755463.txt,1574,2017-03-05,www.irishtimes.com,ni assembly imminent,ni assembly imminent prospect of brexit causes shift in attitudes 1.2998278,2017-03
doc_772190.txt,1575,2017-04-04,www.thisismoney.co.uk,Royal Navy chases Sp,Royal Navy chases Spanish boat waters Gibraltar.html,2017-04
doc_234710.txt,1576,2017-06-02,investmentwatchblog.com,,,2017-06
doc_169621.txt,1577,2017-04-25,,European Union leade,European Union leaders demand Britain keeps paying the bloc | World | News | Express.co.uk,2017-04
doc_321743.txt,1578,2017-03-15,www.independent.co.uk,scotland independenc,scotland independence referendum spain foreign minister alfonso dastis eu brexit nicola sturgeon a7629776.html,2017-03
doc_459636.txt,1579,2017-03-08,www.express.co.uk.,Brexit news Irish le,Brexit news Irish leader Enda Kenny outline demands EU Jean Claude Juncker,2017-03
doc_96356.txt,1580,2017-02-23,metro.co.uk,,,2017-02
doc_581193.txt,1581,2017-03-17,www.conservativewoman.co.uk,,,2017-03
